Date,Close/Last,Open,High,Low,Name
2015-08-25,15666.44,15882.27,16312.94,15651.24,Dow Jones Industrial Average
2015-08-24,15871.35,16459.75,16459.75,15370.33,Dow Jones Industrial Average
2015-08-21,16459.75,16990.69,16990.69,16459.55,Dow Jones Industrial Average
2015-08-20,16990.69,17345.32,17345.32,16990.69,Dow Jones Industrial Average
2015-08-19,17348.73,17508.74,17517.19,17282.42,Dow Jones Industrial Average
2015-08-18,17511.34,17537.3,17568.4,17486.42,Dow Jones Industrial Average
2015-08-17,17545.18,17472.66,17551.4,17341.72,Dow Jones Industrial Average
2015-08-14,17477.4,17410.12,17492.9,17394.06,Dow Jones Industrial Average
2015-08-13,17408.25,17401.64,17481.78,17341.34,Dow Jones Industrial Average
2015-08-12,17402.51,17382.93,17423.9,17125.81,Dow Jones Industrial Average
2015-08-11,17402.84,17593.59,17593.59,17352.63,Dow Jones Industrial Average
2015-08-10,17615.17,17375.18,17629.13,17375.18,Dow Jones Industrial Average
2015-08-07,17373.38,17414.94,17414.94,17279.08,Dow Jones Industrial Average
2015-08-06,17419.75,17542.61,17572.04,17362.86,Dow Jones Industrial Average
2015-08-05,17540.47,17555.24,17661.37,17492.9,Dow Jones Industrial Average
2015-08-04,17550.69,17596.93,17635.78,17505.5,Dow Jones Industrial Average
2015-08-03,17598.2,17696.74,17704.76,17496.61,Dow Jones Industrial Average
2015-07-31,17689.86,17755.87,17783.59,17671.59,Dow Jones Industrial Average
2015-07-30,17745.98,17743.24,17761.25,17640.85,Dow Jones Industrial Average
2015-07-29,17751.39,17631.4,17776.78,17629.2,Dow Jones Industrial Average
2015-07-28,17630.27,17449.81,17650.07,17449.81,Dow Jones Industrial Average
2015-07-27,17440.59,17561.78,17561.78,17399.17,Dow Jones Industrial Average
2015-07-24,17568.53,17731.05,17756.54,17553.73,Dow Jones Industrial Average
2015-07-23,17731.92,17853.78,17860.95,17705.03,Dow Jones Industrial Average
2015-07-22,17851.04,17918.35,17919.35,17807.41,Dow Jones Industrial Average
2015-07-21,17919.29,18096.67,18096.67,17868.34,Dow Jones Industrial Average
2015-07-20,18100.41,18085.91,18137.12,18064.5,Dow Jones Industrial Average
2015-07-17,18086.45,18117.58,18121.12,18032.06,Dow Jones Industrial Average
2015-07-16,18120.25,18078.16,18131.61,18065.33,Dow Jones Industrial Average
2015-07-15,18050.17,18053.38,18090.39,18010.15,Dow Jones Industrial Average
2015-07-14,18053.58,17974.61,18072.82,17956.17,Dow Jones Industrial Average
2015-07-13,17977.68,17787.27,17987.57,17787.27,Dow Jones Industrial Average
2015-07-10,17760.41,17561.12,17797.49,17561.12,Dow Jones Industrial Average
2015-07-09,17548.62,17530.38,17764.85,17530.38,Dow Jones Industrial Average
2015-07-08,17515.42,17759.01,17759.01,17496.22,Dow Jones Industrial Average
2015-07-07,17776.91,17684.92,17793.45,17465.68,Dow Jones Industrial Average
2015-07-06,17683.58,17728.08,17734.36,17564.36,Dow Jones Industrial Average
2015-07-02,17730.11,17763.32,17825.49,17687.52,Dow Jones Industrial Average
2015-07-01,17757.91,17638.12,17801.83,17638.12,Dow Jones Industrial Average
2015-06-30,17619.51,17599.96,17714.66,17576.5,Dow Jones Industrial Average
2015-06-29,17596.35,17936.74,17936.74,17590.55,Dow Jones Industrial Average
2015-06-26,17946.68,17892.03,18013.15,17892.03,Dow Jones Industrial Average
2015-06-25,17890.36,17977.11,18036.1,17890.36,Dow Jones Industrial Average
2015-06-24,17966.07,18139.1,18139.1,17966.07,Dow Jones Industrial Average
2015-06-23,18144.07,18121.78,18188.81,18108.1,Dow Jones Industrial Average
2015-06-22,18119.78,18027.63,18181.67,18027.63,Dow Jones Industrial Average
2015-06-19,18015.95,18116.24,18117.71,18010.58,Dow Jones Industrial Average
2015-06-18,18115.84,17944.61,18174.73,17944.61,Dow Jones Industrial Average
2015-06-17,17935.74,17909.58,17998.0,17839.65,Dow Jones Industrial Average
2015-06-16,17904.48,17787.43,17919.62,17774.12,Dow Jones Industrial Average
2015-06-15,17791.17,17890.76,17890.76,17698.42,Dow Jones Industrial Average
2015-06-12,17898.84,18035.83,18035.83,17857.07,Dow Jones Industrial Average
2015-06-11,18039.37,18001.27,18109.77,18001.27,Dow Jones Industrial Average
2015-06-10,18000.4,17765.38,18045.14,17765.38,Dow Jones Industrial Average
2015-06-09,17764.04,17766.95,17817.83,17714.97,Dow Jones Industrial Average
2015-06-08,17766.55,17849.46,17852.35,17760.61,Dow Jones Industrial Average
2015-06-05,17849.46,17905.38,17940.78,17822.9,Dow Jones Industrial Average
2015-06-04,17905.58,18072.47,18087.15,17876.95,Dow Jones Industrial Average
2015-06-03,18076.27,18018.42,18168.09,18010.42,Dow Jones Industrial Average
2015-06-02,18011.94,18033.33,18091.87,17925.33,Dow Jones Industrial Average
2015-06-01,18040.37,18017.82,18105.83,17982.06,Dow Jones Industrial Average
2015-05-29,18010.68,18128.12,18128.12,17967.74,Dow Jones Industrial Average
2015-05-28,18126.12,18154.14,18154.14,18066.4,Dow Jones Industrial Average
2015-05-27,18162.99,18045.08,18190.35,18045.08,Dow Jones Industrial Average
2015-05-26,18041.54,18229.75,18229.75,17990.02,Dow Jones Industrial Average
2015-05-22,18232.02,18286.87,18286.87,18217.14,Dow Jones Industrial Average
2015-05-21,18285.74,18285.87,18314.89,18249.9,Dow Jones Industrial Average
2015-05-20,18285.4,18315.06,18350.13,18272.56,Dow Jones Industrial Average
2015-05-19,18312.39,18300.48,18351.36,18261.35,Dow Jones Industrial Average
2015-05-18,18298.88,18267.25,18325.54,18244.26,Dow Jones Industrial Average
2015-05-15,18272.56,18251.97,18272.72,18215.07,Dow Jones Industrial Average
2015-05-14,18252.24,18062.49,18255.21,18062.49,Dow Jones Industrial Average
2015-05-13,18060.49,18070.37,18132.79,18039.2,Dow Jones Industrial Average
2015-05-12,18068.23,18096.16,18119.18,17924.8,Dow Jones Industrial Average
2015-05-11,18105.17,18187.78,18199.95,18089.11,Dow Jones Industrial Average
2015-05-08,18191.11,17933.64,18205.23,17933.64,Dow Jones Industrial Average
2015-05-07,17924.06,17840.25,17973.07,17796.94,Dow Jones Industrial Average
2015-05-06,17841.98,17934.81,18019.75,17733.12,Dow Jones Industrial Average
2015-05-05,17928.2,18062.53,18086.01,17905.71,Dow Jones Industrial Average
2015-05-04,18070.4,18026.02,18133.76,18026.02,Dow Jones Industrial Average
2015-05-01,18024.06,17859.27,18028.89,17859.27,Dow Jones Industrial Average
2015-04-30,17840.52,18033.33,18033.33,17774.89,Dow Jones Industrial Average
2015-04-29,18035.53,18093.69,18096.46,17953.69,Dow Jones Industrial Average
2015-04-28,18110.14,18035.9,18119.65,17917.36,Dow Jones Industrial Average
2015-04-27,18037.97,18097.89,18175.56,18024.66,Dow Jones Industrial Average
2015-04-24,18080.14,18056.42,18108.87,18009.08,Dow Jones Industrial Average
2015-04-23,18058.69,18031.9,18133.03,17966.77,Dow Jones Industrial Average
2015-04-22,18038.27,17950.82,18056.02,17887.76,Dow Jones Industrial Average
2015-04-21,17949.59,18034.23,18109.7,17929.63,Dow Jones Industrial Average
2015-04-20,18034.93,17841.18,18092.22,17841.18,Dow Jones Industrial Average
2015-04-17,17826.3,18102.56,18102.56,17748.53,Dow Jones Industrial Average
2015-04-16,18105.77,18106.27,18169.26,18063.86,Dow Jones Industrial Average
2015-04-15,18112.61,18045.71,18160.52,18045.71,Dow Jones Industrial Average
2015-04-14,18036.7,17979.11,18075.6,17905.48,Dow Jones Industrial Average
2015-04-13,17977.04,18052.32,18107.57,17974.81,Dow Jones Industrial Average
2015-04-10,18057.65,17956.73,18066.76,17945.55,Dow Jones Industrial Average
2015-04-09,17958.73,17897.7,17984.22,17823.1,Dow Jones Industrial Average
2015-04-08,17902.51,17877.62,17976.2,17822.23,Dow Jones Industrial Average
2015-04-07,17875.42,17884.32,17983.12,17871.21,Dow Jones Industrial Average
2015-04-06,17880.85,17755.5,17941.79,17646.8,Dow Jones Industrial Average
2015-04-02,17763.24,17699.52,17815.03,17673.49,Dow Jones Industrial Average
2015-04-01,17698.18,17778.52,17778.52,17585.01,Dow Jones Industrial Average
2015-03-31,17776.12,17965.37,17965.37,17773.02,Dow Jones Industrial Average
2015-03-30,17976.31,17727.48,18008.64,17727.48,Dow Jones Industrial Average
2015-03-27,17712.66,17673.63,17729.14,17630.49,Dow Jones Industrial Average
2015-03-26,17678.23,17716.27,17759.51,17579.27,Dow Jones Industrial Average
2015-03-25,17718.54,18012.61,18041.97,17718.54,Dow Jones Industrial Average
2015-03-24,18011.14,18110.87,18149.24,18010.44,Dow Jones Industrial Average
2015-03-23,18116.04,18136.73,18205.93,18116.04,Dow Jones Industrial Average
2015-03-20,18127.65,17961.13,18197.29,17961.13,Dow Jones Industrial Average
2015-03-19,17959.03,18072.58,18072.99,17934.24,Dow Jones Industrial Average
2015-03-18,18076.19,17846.8,18097.12,17697.52,Dow Jones Industrial Average
2015-03-17,17849.08,17972.22,17972.22,17785.79,Dow Jones Industrial Average
2015-03-16,17977.42,17751.24,17988.5,17751.24,Dow Jones Industrial Average
2015-03-13,17749.31,17889.05,17889.05,17629.89,Dow Jones Industrial Average
2015-03-12,17895.22,17626.84,17900.1,17620.49,Dow Jones Industrial Average
2015-03-11,17635.39,17662.94,17731.78,17627.0,Dow Jones Industrial Average
2015-03-10,17662.94,17989.56,17989.56,17662.94,Dow Jones Industrial Average
2015-03-09,17995.72,17856.56,18031.04,17856.56,Dow Jones Industrial Average
2015-03-06,17856.78,18135.72,18135.72,17825.15,Dow Jones Industrial Average
2015-03-05,18135.72,18096.9,18160.35,18087.65,Dow Jones Industrial Average
2015-03-04,18096.9,18203.37,18203.37,18029.5,Dow Jones Industrial Average
2015-03-03,18203.37,18281.95,18281.95,18136.88,Dow Jones Industrial Average
2015-03-02,18288.63,18134.05,18288.63,18122.59,Dow Jones Industrial Average
2015-02-27,18132.7,18213.26,18213.26,18132.38,Dow Jones Industrial Average
2015-02-26,18214.42,18224.41,18239.43,18157.07,Dow Jones Industrial Average
2015-02-25,18224.57,18208.67,18244.38,18182.76,Dow Jones Industrial Average
2015-02-24,18209.19,18112.57,18231.09,18098.73,Dow Jones Industrial Average
2015-02-23,18116.84,18140.76,18141.21,18054.84,Dow Jones Industrial Average
2015-02-20,18140.44,17985.77,18144.29,17878.37,Dow Jones Industrial Average
2015-02-19,17985.77,18028.67,18028.67,17924.6,Dow Jones Industrial Average
2015-02-18,18029.85,18045.72,18048.7,17982.2,Dow Jones Industrial Average
2015-02-17,18047.58,18019.8,18052.01,17951.41,Dow Jones Industrial Average
2015-02-13,18019.35,17968.65,18037.41,17961.76,Dow Jones Industrial Average
2015-02-12,17972.38,17862.14,17975.65,17862.14,Dow Jones Industrial Average
2015-02-11,17862.14,17867.86,17897.21,17759.65,Dow Jones Industrial Average
2015-02-10,17868.76,17736.15,17890.34,17729.24,Dow Jones Industrial Average
2015-02-09,17729.21,17821.49,17821.49,17685.32,Dow Jones Industrial Average
2015-02-06,17824.29,17881.54,17951.09,17764.4,Dow Jones Industrial Average
2015-02-05,17884.88,17677.26,17889.58,17677.26,Dow Jones Industrial Average
2015-02-04,17673.02,17664.99,17782.22,17603.21,Dow Jones Industrial Average
2015-02-03,17666.4,17369.97,17670.76,17369.97,Dow Jones Industrial Average
2015-02-02,17361.04,17169.99,17367.68,17037.76,Dow Jones Industrial Average
2015-01-30,17164.95,17416.85,17419.9,17156.82,Dow Jones Industrial Average
2015-01-29,17416.85,17195.29,17433.13,17136.3,Dow Jones Industrial Average
2015-01-28,17191.37,17402.91,17484.41,17189.0,Dow Jones Industrial Average
2015-01-27,17387.21,17638.53,17638.53,17288.31,Dow Jones Industrial Average
2015-01-26,17678.7,17668.11,17696.36,17567.6,Dow Jones Industrial Average
2015-01-23,17672.6,17812.5,17812.5,17667.53,Dow Jones Industrial Average
2015-01-22,17813.98,17557.29,17840.89,17482.54,Dow Jones Industrial Average
2015-01-21,17554.28,17509.96,17599.58,17396.04,Dow Jones Industrial Average
2015-01-20,17515.23,17516.96,17588.7,17346.73,Dow Jones Industrial Average
2015-01-16,17511.57,17320.0,17528.37,17243.55,Dow Jones Industrial Average
2015-01-15,17320.71,17436.3,17517.41,17298.04,Dow Jones Industrial Average
2015-01-14,17427.09,17609.06,17609.06,17264.9,Dow Jones Industrial Average
2015-01-13,17613.68,17645.02,17923.01,17498.23,Dow Jones Industrial Average
2015-01-12,17640.84,17742.05,17793.88,17571.58,Dow Jones Industrial Average
2015-01-09,17737.37,17911.02,17915.32,17686.09,Dow Jones Industrial Average
2015-01-08,17907.87,17591.97,17916.04,17591.97,Dow Jones Industrial Average
2015-01-07,17584.52,17374.78,17597.08,17374.78,Dow Jones Industrial Average
2015-01-06,17371.64,17504.18,17581.05,17262.37,Dow Jones Industrial Average
2015-01-05,17501.65,17821.3,17821.3,17475.93,Dow Jones Industrial Average
2015-01-02,17832.99,17823.07,17951.78,17731.3,Dow Jones Industrial Average
2014-12-31,17823.07,17987.66,18043.22,17820.88,Dow Jones Industrial Average
2014-12-30,17983.07,18035.02,18035.02,17959.7,Dow Jones Industrial Average
2014-12-29,18038.23,18046.58,18073.04,18021.57,Dow Jones Industrial Average
2014-12-26,18053.71,18038.3,18103.45,18038.3,Dow Jones Industrial Average
2014-12-24,18030.21,18035.73,18086.24,18027.78,Dow Jones Industrial Average
2014-12-23,18024.17,17971.51,18069.22,17970.16,Dow Jones Industrial Average
2014-12-22,17959.44,17812.25,17962.78,17812.25,Dow Jones Industrial Average
2014-12-19,17804.8,17778.02,17874.03,17746.55,Dow Jones Industrial Average
2014-12-18,17778.15,17367.85,17778.4,17367.85,Dow Jones Industrial Average
2014-12-17,17356.87,17069.16,17389.3,17069.16,Dow Jones Industrial Average
2014-12-16,17068.87,17173.07,17427.44,17067.59,Dow Jones Industrial Average
2014-12-15,17180.84,17285.74,17403.54,17115.28,Dow Jones Industrial Average
2014-12-12,17280.83,17590.05,17590.05,17280.83,Dow Jones Industrial Average
2014-12-11,17596.34,17534.3,17758.51,17534.3,Dow Jones Industrial Average
2014-12-10,17533.15,17797.99,17797.99,17508.1,Dow Jones Industrial Average
2014-12-09,17801.2,17847.37,17847.37,17629.57,Dow Jones Industrial Average
2014-12-08,17852.48,17954.94,17960.56,17804.28,Dow Jones Industrial Average
2014-12-05,17958.79,17903.05,17991.19,17903.05,Dow Jones Industrial Average
2014-12-04,17900.1,17910.02,17937.96,17814.81,Dow Jones Industrial Average
2014-12-03,17912.62,17880.9,17924.15,17855.59,Dow Jones Industrial Average
2014-12-02,17879.55,17778.85,17897.05,17778.85,Dow Jones Industrial Average
2014-12-01,17776.8,17827.27,17827.27,17726.55,Dow Jones Industrial Average
2014-11-28,17828.24,17830.55,17893.42,17807.78,Dow Jones Industrial Average
2014-11-26,17827.75,17812.25,17833.76,17791.16,Dow Jones Industrial Average
2014-11-25,17814.94,17819.05,17854.73,17790.89,Dow Jones Industrial Average
2014-11-24,17817.9,17812.63,17855.27,17793.19,Dow Jones Industrial Average
2014-11-21,17810.06,17721.02,17894.83,17721.02,Dow Jones Industrial Average
2014-11-20,17719.0,17677.32,17720.44,17603.89,Dow Jones Industrial Average
2014-11-19,17685.73,17685.51,17712.26,17624.5,Dow Jones Industrial Average
2014-11-18,17687.82,17643.09,17735.71,17642.03,Dow Jones Industrial Average
2014-11-17,17647.75,17631.85,17675.07,17606.81,Dow Jones Industrial Average
2014-11-14,17634.74,17653.11,17664.15,17613.2,Dow Jones Industrial Average
2014-11-13,17652.79,17618.69,17705.48,17583.88,Dow Jones Industrial Average
2014-11-12,17612.2,17604.75,17626.71,17536.17,Dow Jones Industrial Average
2014-11-11,17614.9,17615.64,17638.21,17584.94,Dow Jones Industrial Average
2014-11-10,17613.74,17568.98,17621.87,17547.51,Dow Jones Industrial Average
2014-11-07,17573.93,17558.58,17575.33,17493.37,Dow Jones Industrial Average
2014-11-06,17554.47,17491.66,17560.31,17440.35,Dow Jones Industrial Average
2014-11-05,17484.53,17385.76,17486.59,17385.76,Dow Jones Industrial Average
2014-11-04,17383.84,17368.81,17397.23,17278.36,Dow Jones Industrial Average
2014-11-03,17366.24,17390.9,17410.65,17339.85,Dow Jones Industrial Average
2014-10-31,17390.52,17208.78,17395.54,17208.78,Dow Jones Industrial Average
2014-10-30,17195.42,16968.14,17223.96,16920.76,Dow Jones Industrial Average
2014-10-29,16974.31,17005.07,17065.5,16895.38,Dow Jones Industrial Average
2014-10-28,17005.75,16825.19,17006.45,16825.19,Dow Jones Industrial Average
2014-10-27,16817.94,16796.1,16836.98,16729.83,Dow Jones Industrial Average
2014-10-24,16805.41,16677.04,16811.71,16649.72,Dow Jones Industrial Average
2014-10-23,16677.9,16468.07,16767.52,16468.07,Dow Jones Industrial Average
2014-10-22,16461.32,16615.26,16653.89,16459.85,Dow Jones Industrial Average
2014-10-21,16614.81,16406.03,16620.78,16405.77,Dow Jones Industrial Average
2014-10-20,16399.67,16373.15,16401.63,16260.54,Dow Jones Industrial Average
2014-10-17,16380.41,16118.39,16427.38,16118.39,Dow Jones Industrial Average
2014-10-16,16117.24,16137.14,16211.12,15935.22,Dow Jones Industrial Average
2014-10-15,16141.74,16313.3,16313.3,15855.12,Dow Jones Industrial Average
2014-10-14,16315.19,16321.9,16463.67,16273.64,Dow Jones Industrial Average
2014-10-13,16321.07,16535.43,16602.41,16310.47,Dow Jones Industrial Average
2014-10-10,16544.1,16654.88,16757.6,16543.91,Dow Jones Industrial Average
2014-10-09,16659.25,16989.37,16989.37,16649.04,Dow Jones Industrial Average
2014-10-08,16994.22,16718.65,17006.91,16663.26,Dow Jones Industrial Average
2014-10-07,16719.39,16988.25,16988.25,16715.79,Dow Jones Industrial Average
2014-10-06,16991.91,17010.34,17099.39,16930.38,Dow Jones Industrial Average
2014-10-03,17009.69,16802.2,17027.84,16802.2,Dow Jones Industrial Average
2014-10-02,16801.05,16808.27,16857.25,16674.04,Dow Jones Industrial Average
2014-10-01,16804.71,17040.46,17041.16,16776.13,Dow Jones Industrial Average
2014-09-30,17042.9,17070.45,17145.1,17017.11,Dow Jones Industrial Average
2014-09-29,17071.22,17107.69,17107.69,16934.43,Dow Jones Industrial Average
2014-09-26,17113.15,16948.62,17148.15,16948.11,Dow Jones Industrial Average
2014-09-25,16945.8,17204.86,17204.86,16945.8,Dow Jones Industrial Average
2014-09-24,17210.06,17056.64,17226.6,17033.93,Dow Jones Industrial Average
2014-09-23,17055.87,17165.91,17171.88,17055.87,Dow Jones Industrial Average
2014-09-22,17172.68,17271.71,17277.88,17159.36,Dow Jones Industrial Average
2014-09-19,17279.74,17267.21,17350.64,17257.46,Dow Jones Industrial Average
2014-09-18,17265.99,17163.73,17275.37,17163.73,Dow Jones Industrial Average
2014-09-17,17156.85,17131.01,17221.11,17089.01,Dow Jones Industrial Average
2014-09-16,17131.97,17027.16,17167.05,16985.55,Dow Jones Industrial Average
2014-09-15,17031.14,16988.76,17051.85,16951.38,Dow Jones Industrial Average
2014-09-12,16987.51,17044.05,17044.05,16937.67,Dow Jones Industrial Average
2014-09-11,17049.0,17057.41,17057.41,16983.88,Dow Jones Industrial Average
2014-09-10,17068.71,17016.05,17080.27,16974.57,Dow Jones Industrial Average
2014-09-09,17013.87,17110.39,17111.55,16993.29,Dow Jones Industrial Average
2014-09-08,17111.42,17131.71,17137.88,17079.17,Dow Jones Industrial Average
2014-09-05,17137.36,17065.89,17137.36,17009.62,Dow Jones Industrial Average
2014-09-04,17069.58,17083.61,17161.55,17030.12,Dow Jones Industrial Average
2014-09-03,17078.28,17067.24,17151.89,17060.21,Dow Jones Industrial Average
2014-09-02,17067.56,17097.42,17113.51,17009.07,Dow Jones Industrial Average
2014-08-29,17098.45,17083.42,17110.42,17035.38,Dow Jones Industrial Average
2014-08-28,17079.57,17119.06,17119.06,17018.33,Dow Jones Industrial Average
2014-08-27,17122.01,17111.03,17134.6,17090.61,Dow Jones Industrial Average
2014-08-26,17106.7,17079.57,17153.8,17079.57,Dow Jones Industrial Average
2014-08-25,17076.87,17011.81,17124.74,17011.81,Dow Jones Industrial Average
2014-08-22,17001.22,17038.27,17064.28,16984.52,Dow Jones Industrial Average
2014-08-21,17039.49,16983.88,17074.59,16983.88,Dow Jones Industrial Average
2014-08-20,16979.13,16910.03,16994.89,16896.55,Dow Jones Industrial Average
2014-08-19,16919.59,16839.06,16929.13,16839.06,Dow Jones Industrial Average
2014-08-18,16838.74,16664.45,16840.28,16664.45,Dow Jones Industrial Average
2014-08-15,16662.91,16717.01,16775.27,16575.42,Dow Jones Industrial Average
2014-08-14,16713.58,16657.32,16714.22,16651.67,Dow Jones Industrial Average
2014-08-13,16651.8,16567.54,16670.29,16567.54,Dow Jones Industrial Average
2014-08-12,16560.54,16565.55,16589.31,16518.06,Dow Jones Industrial Average
2014-08-11,16569.98,16557.27,16627.99,16557.27,Dow Jones Industrial Average
2014-08-08,16553.93,16369.68,16556.59,16364.22,Dow Jones Industrial Average
2014-08-07,16368.27,16448.29,16504.35,16333.78,Dow Jones Industrial Average
2014-08-06,16443.34,16425.1,16490.7,16372.32,Dow Jones Industrial Average
2014-08-05,16429.47,16559.97,16559.97,16369.55,Dow Jones Industrial Average
2014-08-04,16569.28,16493.72,16596.22,16447.2,Dow Jones Industrial Average
2014-08-01,16493.37,16561.7,16584.75,16437.07,Dow Jones Industrial Average
2014-07-31,16563.3,16869.63,16869.63,16563.3,Dow Jones Industrial Average
2014-07-30,16880.36,16920.11,16983.94,16817.16,Dow Jones Industrial Average
2014-07-29,16912.11,16984.33,17056.46,16912.11,Dow Jones Industrial Average
2014-07-28,16982.59,16956.91,17001.38,16877.72,Dow Jones Industrial Average
2014-07-25,16960.57,17079.5,17082.33,16915.65,Dow Jones Industrial Average
2014-07-24,17083.8,17092.02,17119.83,17061.07,Dow Jones Industrial Average
2014-07-23,17086.63,17117.01,17121.05,17058.05,Dow Jones Industrial Average
2014-07-22,17113.54,17054.97,17133.43,17040.13,Dow Jones Industrial Average
2014-07-21,17051.73,17095.11,17095.11,16974.34,Dow Jones Industrial Average
2014-07-18,17100.18,16978.16,17113.51,16977.52,Dow Jones Industrial Average
2014-07-17,16976.81,17133.45,17151.56,16966.19,Dow Jones Industrial Average
2014-07-16,17138.2,17061.91,17139.35,17061.91,Dow Jones Industrial Average
2014-07-15,17060.68,17055.03,17120.34,17006.39,Dow Jones Industrial Average
2014-07-14,17055.42,16950.93,17088.43,16950.93,Dow Jones Industrial Average
2014-07-11,16943.81,16918.31,16949.46,16860.3,Dow Jones Industrial Average
2014-07-10,16915.07,16980.35,16980.35,16805.38,Dow Jones Industrial Average
2014-07-09,16985.61,16916.83,16998.95,16913.81,Dow Jones Industrial Average
2014-07-08,16906.62,17022.09,17022.09,16874.79,Dow Jones Industrial Average
2014-07-07,17024.21,17063.83,17063.83,16992.45,Dow Jones Industrial Average
2014-07-03,17068.26,16979.0,17074.65,16979.0,Dow Jones Industrial Average
2014-07-02,16976.24,16949.71,16986.63,16949.71,Dow Jones Industrial Average
2014-07-01,16956.07,16828.53,16998.7,16828.53,Dow Jones Industrial Average
2014-06-30,16826.6,16852.49,16871.27,16801.94,Dow Jones Industrial Average
2014-06-27,16851.84,16846.9,16862.73,16773.84,Dow Jones Industrial Average
2014-06-26,16846.13,16866.81,16872.52,16746.09,Dow Jones Industrial Average
2014-06-25,16867.51,16817.68,16883.54,16799.41,Dow Jones Industrial Average
2014-06-24,16818.13,16934.62,16969.7,16805.23,Dow Jones Industrial Average
2014-06-23,16937.26,16946.5,16954.27,16896.09,Dow Jones Industrial Average
2014-06-20,16947.08,16920.62,16978.02,16920.62,Dow Jones Industrial Average
2014-06-19,16921.46,16909.9,16923.43,16858.88,Dow Jones Industrial Average
2014-06-18,16906.62,16806.12,16911.41,16755.29,Dow Jones Industrial Average
2014-06-17,16808.49,16779.21,16823.55,16732.91,Dow Jones Industrial Average
2014-06-16,16781.01,16765.56,16802.14,16722.86,Dow Jones Industrial Average
2014-06-13,16775.74,16734.64,16787.89,16718.6,Dow Jones Industrial Average
2014-06-12,16734.19,16840.48,16841.57,16703.73,Dow Jones Industrial Average
2014-06-11,16843.88,16943.16,16943.16,16821.85,Dow Jones Industrial Average
2014-06-10,16945.92,16940.4,16946.34,16897.44,Dow Jones Industrial Average
2014-06-09,16943.1,16926.08,16970.17,16912.92,Dow Jones Industrial Average
2014-06-06,16924.28,16839.64,16924.28,16839.64,Dow Jones Industrial Average
2014-06-05,16836.11,16739.14,16845.81,16709.95,Dow Jones Industrial Average
2014-06-04,16737.53,16720.0,16742.91,16673.65,Dow Jones Industrial Average
2014-06-03,16722.34,16736.7,16736.7,16690.01,Dow Jones Industrial Average
2014-06-02,16743.63,16716.85,16756.64,16682.07,Dow Jones Industrial Average
2014-05-30,16717.17,16697.33,16721.22,16648.85,Dow Jones Industrial Average
2014-05-29,16698.74,16637.74,16698.74,16620.43,Dow Jones Industrial Average
2014-05-28,16633.18,16674.98,16674.98,16620.22,Dow Jones Industrial Average
2014-05-27,16675.5,16607.42,16688.69,16607.42,Dow Jones Industrial Average
2014-05-23,16606.27,16544.49,16613.07,16544.49,Dow Jones Industrial Average
2014-05-22,16543.08,16532.74,16565.39,16489.61,Dow Jones Industrial Average
2014-05-21,16533.06,16376.17,16544.6,16376.17,Dow Jones Industrial Average
2014-05-20,16374.31,16511.22,16511.22,16341.3,Dow Jones Industrial Average
2014-05-19,16511.86,16490.35,16526.26,16442.12,Dow Jones Industrial Average
2014-05-16,16491.31,16447.32,16498.99,16414.32,Dow Jones Industrial Average
2014-05-15,16446.81,16613.52,16622.9,16397.46,Dow Jones Industrial Average
2014-05-14,16613.97,16716.08,16717.56,16595.0,Dow Jones Industrial Average
2014-05-13,16715.44,16695.92,16735.51,16695.92,Dow Jones Industrial Average
2014-05-12,16695.47,16584.82,16704.84,16584.82,Dow Jones Industrial Average
2014-05-09,16583.34,16551.23,16588.77,16498.71,Dow Jones Industrial Average
2014-05-08,16550.97,16518.16,16622.95,16502.01,Dow Jones Industrial Average
2014-05-07,16518.54,16401.66,16522.94,16357.35,Dow Jones Industrial Average
2014-05-06,16401.02,16529.85,16529.85,16399.99,Dow Jones Industrial Average
2014-05-05,16530.55,16509.75,16547.92,16377.09,Dow Jones Industrial Average
2014-05-02,16512.89,16562.34,16620.06,16488.31,Dow Jones Industrial Average
2014-05-01,16558.87,16580.26,16604.79,16525.25,Dow Jones Industrial Average
2014-04-30,16580.84,16534.86,16592.28,16510.87,Dow Jones Industrial Average
2014-04-29,16535.37,16451.18,16559.39,16451.18,Dow Jones Industrial Average
2014-04-28,16448.74,16363.2,16500.37,16312.66,Dow Jones Industrial Average
2014-04-25,16361.46,16503.26,16503.26,16333.78,Dow Jones Industrial Average
2014-04-24,16501.65,16503.39,16541.26,16452.3,Dow Jones Industrial Average
2014-04-23,16501.65,16513.73,16525.99,16477.28,Dow Jones Industrial Average
2014-04-22,16514.37,16449.38,16565.71,16449.38,Dow Jones Industrial Average
2014-04-21,16449.25,16408.92,16459.78,16402.08,Dow Jones Industrial Average
2014-04-17,16408.54,16424.14,16460.49,16368.14,Dow Jones Industrial Average
2014-04-16,16424.85,16266.23,16424.85,16266.23,Dow Jones Industrial Average
2014-04-15,16262.56,16173.49,16272.95,16063.2,Dow Jones Industrial Average
2014-04-14,16173.24,16028.29,16184.76,16028.29,Dow Jones Industrial Average
2014-04-11,16026.75,16168.87,16168.87,16015.32,Dow Jones Industrial Average
2014-04-10,16170.22,16437.24,16456.12,16153.34,Dow Jones Industrial Average
2014-04-09,16437.18,16256.37,16438.82,16256.37,Dow Jones Industrial Average
2014-04-08,16256.14,16245.16,16296.86,16180.28,Dow Jones Industrial Average
