Date,Close/Last,Volume,Open,High,Low,Name
2020-04-08,32.84,36253.0,32.41,33.78,32.73,Brent Crude Oil
2020-04-07,31.87,34982.0,33.31,34.18,31.73,Brent Crude Oil
2020-04-06,33.05,35676.0,31.25,33.32,33.02,Brent Crude Oil
2020-04-03,34.11,54728.0,29.96,35.0,28.28,Brent Crude Oil
2020-04-02,29.94,63068.0,30.65,32.21,28.03,Brent Crude Oil
2020-04-01,24.74,41906.0,25.93,26.27,24.54,Brent Crude Oil
2020-03-31,26.35,40333.0,26.46,27.91,25.7,Brent Crude Oil
2020-03-30,22.76,5745.0,24.0,23.06,21.69,Brent Crude Oil
2020-03-27,24.93,21201.0,26.71,27.0,24.17,Brent Crude Oil
2020-03-26,26.34,24090.0,27.59,27.67,26.04,Brent Crude Oil
2020-03-25,27.39,24748.0,27.6,28.28,25.73,Brent Crude Oil
2020-03-24,27.15,27959.0,27.64,28.64,26.69,Brent Crude Oil
2020-03-23,27.03,30457.0,26.5,27.52,24.68,Brent Crude Oil
2020-03-20,26.98,51408.0,28.0,30.93,26.79,Brent Crude Oil
2020-03-19,28.47,41004.0,26.44,29.38,24.98,Brent Crude Oil
2020-03-18,24.88,46551.0,28.66,29.19,24.51,Brent Crude Oil
2020-03-17,28.73,32080.0,29.7,31.22,28.46,Brent Crude Oil
2020-03-16,30.05,42843.0,29.57,31.27,29.47,Brent Crude Oil
2020-03-13,33.85,49603.0,32.86,35.99,32.17,Brent Crude Oil
2020-03-12,33.22,66611.0,36.13,36.53,32.48,Brent Crude Oil
2020-03-11,35.79,59919.0,37.8,36.1,35.49,Brent Crude Oil
2020-03-10,37.22,66431.0,33.46,38.21,33.44,Brent Crude Oil
2020-03-09,34.36,75418.0,39.24,39.24,31.25,Brent Crude Oil
2020-03-06,45.27,68455.0,50.12,49.68,45.16,Brent Crude Oil
2020-03-05,49.99,38582.0,51.96,52.01,49.7,Brent Crude Oil
2020-03-04,51.13,39131.0,51.73,53.03,51.04,Brent Crude Oil
2020-03-03,51.86,41465.0,52.98,53.87,51.24,Brent Crude Oil
2020-03-02,51.9,46064.0,49.04,52.78,48.38,Brent Crude Oil
2020-02-28,50.52,1149.0,51.37,51.49,50.12,Brent Crude Oil
2020-02-27,52.18,7441.0,52.79,53.12,51.05,Brent Crude Oil
2020-02-26,53.43,25129.0,55.08,53.44,53.34,Brent Crude Oil
2020-02-25,54.95,25874.0,55.14,55.18,54.61,Brent Crude Oil
2020-02-24,56.3,26796.0,58.02,56.36,56.0,Brent Crude Oil
2020-02-21,58.5,35606.0,59.16,59.27,57.74,Brent Crude Oil
2020-02-20,59.31,32650.0,59.34,60.02,58.9,Brent Crude Oil
2020-02-19,59.12,35452.0,57.7,59.41,57.54,Brent Crude Oil
2020-02-18,57.75,46485.0,57.54,57.82,56.29,Brent Crude Oil
2020-02-14,57.32,40762.0,56.4,57.53,56.16,Brent Crude Oil
2020-02-13,56.34,48127.0,56.34,56.83,54.97,Brent Crude Oil
2020-02-12,55.79,42664.0,54.18,56.3,54.18,Brent Crude Oil
2020-02-11,54.01,35703.0,53.35,54.66,53.35,Brent Crude Oil
2020-02-10,53.27,35455.0,54.24,54.7,53.11,Brent Crude Oil
2020-02-07,54.47,43021.0,55.36,55.47,54.21,Brent Crude Oil
2020-02-06,54.93,49497.0,55.57,56.56,54.24,Brent Crude Oil
2020-02-05,55.28,54972.0,53.88,56.47,53.88,Brent Crude Oil
2020-02-04,53.96,51878.0,54.15,55.64,53.69,Brent Crude Oil
2020-02-03,54.45,65537.0,55.85,56.76,54.07,Brent Crude Oil
2020-01-31,58.16,573.0,59.07,59.53,57.98,Brent Crude Oil
2020-01-30,58.29,9426.0,59.61,59.61,57.73,Brent Crude Oil
2020-01-29,59.81,19776.0,59.67,60.61,59.25,Brent Crude Oil
2020-01-28,59.51,39174.0,58.95,60.11,58.5,Brent Crude Oil
2020-01-27,59.32,37086.0,60.28,60.49,58.5,Brent Crude Oil
2020-01-24,60.69,32842.0,60.73,60.86,60.62,Brent Crude Oil
2020-01-23,62.04,40984.0,62.63,62.78,61.25,Brent Crude Oil
2020-01-22,63.21,34046.0,63.17,63.47,62.53,Brent Crude Oil
2020-01-21,64.59,49011.0,65.3,66.0,64.06,Brent Crude Oil
2020-01-17,64.85,34060.0,64.75,65.14,64.49,Brent Crude Oil
2020-01-16,64.62,36606.0,64.31,64.96,63.92,Brent Crude Oil
2020-01-15,64.0,33681.0,64.46,64.61,63.55,Brent Crude Oil
2020-01-14,64.49,34006.0,64.22,65.04,63.91,Brent Crude Oil
2020-01-13,64.2,34898.0,65.18,65.25,63.92,Brent Crude Oil
2020-01-10,64.98,45308.0,65.41,65.66,64.86,Brent Crude Oil
2020-01-09,65.37,49531.0,65.79,66.09,64.55,Brent Crude Oil
2020-01-08,65.44,83539.0,68.47,66.31,65.68,Brent Crude Oil
2020-01-07,68.27,40677.0,68.58,68.74,67.65,Brent Crude Oil
2020-01-06,68.91,51077.0,69.07,70.72,68.19,Brent Crude Oil
2020-01-03,68.6,76623.0,66.29,69.48,66.22,Brent Crude Oil
2020-01-02,66.25,25300.0,66.47,66.57,65.73,Brent Crude Oil
2019-12-31,66.0,30166.0,66.68,66.92,65.64,Brent Crude Oil
2019-12-30,68.44,2269.0,68.21,68.91,68.18,Brent Crude Oil
2019-12-27,68.16,6667.0,67.92,68.29,67.58,Brent Crude Oil
2019-12-26,67.92,10101.0,67.37,67.95,67.19,Brent Crude Oil
2019-12-24,67.2,16842.0,66.51,67.25,66.37,Brent Crude Oil
2019-12-23,66.39,19990.0,66.21,66.6,65.81,Brent Crude Oil
2019-12-20,66.14,31172.0,66.52,66.71,65.73,Brent Crude Oil
2019-12-19,66.54,27484.0,66.12,66.78,66.04,Brent Crude Oil
2019-12-18,66.17,30914.0,65.83,66.42,65.57,Brent Crude Oil
2019-12-17,66.1,33438.0,65.37,66.23,65.12,Brent Crude Oil
2019-12-16,65.34,30341.0,64.98,65.65,64.88,Brent Crude Oil
2019-12-13,65.22,33913.0,64.41,65.78,64.39,Brent Crude Oil
2019-12-12,64.2,32566.0,63.89,64.57,64.3,Brent Crude Oil
2019-12-11,63.72,30836.0,64.16,63.9,63.79,Brent Crude Oil
2019-12-10,64.34,30819.0,64.0,64.68,63.77,Brent Crude Oil
2019-12-09,64.25,30310.0,64.4,64.5,63.61,Brent Crude Oil
2019-12-06,64.39,41683.0,63.29,64.86,62.83,Brent Crude Oil
2019-12-05,63.39,37069.0,63.05,63.9,62.75,Brent Crude Oil
2019-12-04,63.0,40515.0,61.16,63.53,60.99,Brent Crude Oil
2019-12-03,60.82,31827.0,60.91,61.59,60.3,Brent Crude Oil
2019-12-02,60.92,37632.0,60.8,62.08,60.5,Brent Crude Oil
2019-11-29,62.43,2968.0,63.87,64.04,62.4,Brent Crude Oil
2019-11-27,64.06,12361.0,64.14,64.6,63.53,Brent Crude Oil
2019-11-26,64.27,19406.0,63.51,64.31,63.45,Brent Crude Oil
2019-11-25,63.65,24092.0,63.46,63.79,62.96,Brent Crude Oil
2019-11-22,63.39,30521.0,63.67,64.3,62.99,Brent Crude Oil
2019-11-21,63.97,32667.0,62.44,64.03,61.93,Brent Crude Oil
2019-11-20,62.4,37744.0,60.74,62.8,60.3,Brent Crude Oil
2019-11-19,60.91,30852.0,62.33,62.55,60.63,Brent Crude Oil
2019-11-18,62.44,27766.0,63.3,63.58,61.94,Brent Crude Oil
2019-11-15,63.3,30329.0,63.41,63.5,63.24,Brent Crude Oil
2019-11-14,62.28,26971.0,62.55,63.2,62.14,Brent Crude Oil
2019-11-13,62.37,32610.0,61.97,62.71,62.43,Brent Crude Oil
2019-11-12,62.06,29716.0,62.17,62.85,61.8,Brent Crude Oil
2019-11-11,62.18,22835.0,62.51,62.75,61.58,Brent Crude Oil
2019-11-08,62.51,1.0,62.51,62.51,62.51,Brent Crude Oil
2019-11-07,62.29,31721.0,61.78,62.36,62.06,Brent Crude Oil
2019-11-06,61.74,34345.0,61.78,61.98,61.68,Brent Crude Oil
2019-11-05,62.96,26787.0,62.06,63.17,61.9,Brent Crude Oil
2019-11-04,62.13,28320.0,62.0,62.78,61.29,Brent Crude Oil
2019-11-01,61.69,27821.0,59.55,61.81,59.4,Brent Crude Oil
2019-10-31,60.23,911.0,60.69,61.03,60.07,Brent Crude Oil
2019-10-30,60.61,8203.0,61.31,61.91,60.47,Brent Crude Oil
2019-10-29,61.59,14804.0,61.65,61.98,60.67,Brent Crude Oil
2019-10-28,61.57,22277.0,61.99,62.34,61.2,Brent Crude Oil
2019-10-25,62.02,28529.0,61.52,62.08,61.93,Brent Crude Oil
2019-10-24,61.67,31927.0,61.09,61.91,60.66,Brent Crude Oil
2019-10-23,61.17,35245.0,59.63,61.3,58.85,Brent Crude Oil
2019-10-22,59.7,32762.0,59.05,60.26,58.77,Brent Crude Oil
2019-10-21,58.96,33900.0,59.36,59.54,58.26,Brent Crude Oil
2019-10-18,59.42,32258.0,59.88,60.27,59.0,Brent Crude Oil
2019-10-17,59.91,43888.0,59.1,60.03,58.64,Brent Crude Oil
2019-10-16,59.42,41204.0,58.76,59.73,58.35,Brent Crude Oil
2019-10-15,58.74,48761.0,59.29,59.68,58.0,Brent Crude Oil
2019-10-14,59.35,37789.0,60.56,60.75,58.51,Brent Crude Oil
2019-10-11,60.51,50840.0,59.58,60.69,59.21,Brent Crude Oil
2019-10-10,59.1,35156.0,58.39,59.53,57.11,Brent Crude Oil
2019-10-09,58.32,35380.0,58.24,58.36,58.19,Brent Crude Oil
2019-10-08,58.24,37987.0,58.47,58.93,57.37,Brent Crude Oil
2019-10-07,58.35,28243.0,58.28,58.58,58.22,Brent Crude Oil
2019-10-04,58.37,41166.0,57.6,58.95,57.6,Brent Crude Oil
2019-10-03,57.71,46326.0,57.5,57.99,56.15,Brent Crude Oil
2019-10-02,57.69,39598.0,59.22,59.49,57.23,Brent Crude Oil
2019-10-01,58.89,39983.0,59.53,60.09,58.41,Brent Crude Oil
2019-09-30,60.78,801.0,61.88,62.08,60.77,Brent Crude Oil
2019-09-27,61.91,6930.0,62.53,62.72,60.77,Brent Crude Oil
2019-09-26,62.74,10186.0,62.58,62.92,61.46,Brent Crude Oil
2019-09-25,62.39,22920.0,62.43,62.81,61.22,Brent Crude Oil
2019-09-24,63.1,26817.0,64.48,64.53,62.35,Brent Crude Oil
2019-09-23,64.77,22643.0,65.32,65.32,63.54,Brent Crude Oil
2019-09-20,64.28,21494.0,64.98,65.27,64.05,Brent Crude Oil
2019-09-19,64.4,35586.0,63.65,65.57,63.47,Brent Crude Oil
2019-09-18,63.6,36559.0,64.25,63.69,63.45,Brent Crude Oil
2019-09-17,64.55,86039.0,66.76,66.78,63.56,Brent Crude Oil
2019-09-16,69.02,67806.0,68.57,69.67,67.58,Brent Crude Oil
2019-09-13,60.22,25712.0,60.41,60.8,59.6,Brent Crude Oil
2019-09-12,60.38,44041.0,61.03,61.39,58.91,Brent Crude Oil
2019-09-11,60.81,36364.0,62.68,63.25,60.52,Brent Crude Oil
2019-09-10,62.38,31529.0,62.74,63.77,62.17,Brent Crude Oil
2019-09-09,62.59,30493.0,61.54,62.99,61.54,Brent Crude Oil
2019-09-06,61.54,35099.0,60.81,61.88,59.41,Brent Crude Oil
2019-09-05,60.95,36766.0,60.51,62.39,60.25,Brent Crude Oil
2019-09-04,60.7,35248.0,58.24,60.96,58.09,Brent Crude Oil
2019-09-03,58.26,48849.0,58.68,59.22,57.22,Brent Crude Oil
2019-08-30,60.37,549.0,61.03,61.14,60.3,Brent Crude Oil
2019-08-29,61.08,5720.0,60.49,61.18,60.01,Brent Crude Oil
2019-08-28,60.49,15019.0,60.14,61.05,59.82,Brent Crude Oil
2019-08-27,59.51,27976.0,58.71,60.14,58.51,Brent Crude Oil
2019-08-26,58.7,24570.0,58.4,60.17,58.27,Brent Crude Oil
2019-08-23,59.34,40095.0,60.04,60.28,58.32,Brent Crude Oil
2019-08-22,59.92,31426.0,60.42,60.89,59.47,Brent Crude Oil
2019-08-21,60.3,31355.0,60.06,61.41,60.05,Brent Crude Oil
2019-08-20,60.03,29269.0,59.74,60.32,58.96,Brent Crude Oil
2019-08-19,59.74,29626.0,58.63,59.92,58.59,Brent Crude Oil
2019-08-16,58.64,24508.0,58.42,59.5,58.29,Brent Crude Oil
2019-08-15,58.23,44032.0,59.05,59.42,57.69,Brent Crude Oil
2019-08-14,59.48,42291.0,60.98,61.08,58.23,Brent Crude Oil
2019-08-13,61.3,44444.0,58.4,61.5,57.98,Brent Crude Oil
2019-08-12,58.57,29973.0,58.36,58.87,57.88,Brent Crude Oil
2019-08-09,58.53,32688.0,57.65,59.1,57.12,Brent Crude Oil
2019-08-08,57.38,36552.0,57.37,58.01,56.77,Brent Crude Oil
2019-08-07,56.23,51688.0,58.56,59.19,55.88,Brent Crude Oil
2019-08-06,58.94,33052.0,60.0,60.54,58.57,Brent Crude Oil
2019-08-05,59.81,45081.0,61.55,61.55,59.67,Brent Crude Oil
2019-08-02,61.89,45978.0,61.1,62.93,60.89,Brent Crude Oil
2019-08-01,60.5,59354.0,64.29,64.52,60.03,Brent Crude Oil
2019-07-31,65.17,593.0,64.61,65.36,64.54,Brent Crude Oil
2019-07-30,64.72,7963.0,63.85,65.04,63.85,Brent Crude Oil
2019-07-29,63.71,12484.0,63.12,63.91,62.91,Brent Crude Oil
2019-07-26,63.46,25420.0,63.24,63.96,63.02,Brent Crude Oil
2019-07-25,63.39,26183.0,63.15,64.23,63.03,Brent Crude Oil
2019-07-24,63.18,40154.0,64.24,64.66,62.59,Brent Crude Oil
2019-07-23,63.83,30227.0,63.29,64.45,62.66,Brent Crude Oil
2019-07-22,63.26,32971.0,62.91,64.02,62.77,Brent Crude Oil
2019-07-19,62.47,35595.0,62.58,63.34,61.84,Brent Crude Oil
2019-07-18,61.93,48107.0,63.63,64.46,61.29,Brent Crude Oil
2019-07-17,63.66,33378.0,64.33,65.28,63.23,Brent Crude Oil
2019-07-16,64.35,40089.0,66.13,67.08,63.85,Brent Crude Oil
2019-07-15,66.48,34524.0,66.65,67.46,66.07,Brent Crude Oil
2019-07-12,66.72,31142.0,66.78,67.27,66.51,Brent Crude Oil
2019-07-11,66.52,36938.0,66.72,67.64,66.44,Brent Crude Oil
2019-07-10,67.01,40176.0,64.49,67.13,64.49,Brent Crude Oil
2019-07-09,64.16,27987.0,63.92,65.02,63.74,Brent Crude Oil
2019-07-08,64.11,28359.0,64.37,65.13,63.8,Brent Crude Oil
2019-07-05,64.23,33351.0,63.28,64.52,62.91,Brent Crude Oil
2019-07-03,63.82,10182.0,63.88,64.06,62.95,Brent Crude Oil
2019-07-02,62.4,46602.0,65.19,65.5,62.23,Brent Crude Oil
2019-07-01,65.06,40858.0,65.28,66.74,64.22,Brent Crude Oil
2019-06-28,64.74,1798.0,66.65,66.78,66.06,Brent Crude Oil
2019-06-27,66.55,8906.0,66.09,66.79,65.65,Brent Crude Oil
2019-06-26,66.49,24628.0,65.77,66.86,65.61,Brent Crude Oil
2019-06-25,65.05,34950.0,64.72,65.96,64.18,Brent Crude Oil
2019-06-24,64.86,37503.0,65.54,65.8,64.1,Brent Crude Oil
2019-06-21,65.2,49697.0,64.74,65.75,63.99,Brent Crude Oil
2019-06-20,64.45,61159.0,62.21,64.81,62.17,Brent Crude Oil
2019-06-19,61.82,48916.0,62.25,62.52,61.39,Brent Crude Oil
2019-06-18,62.14,44666.0,61.02,62.83,60.25,Brent Crude Oil
2019-06-17,60.94,45347.0,61.97,62.35,60.72,Brent Crude Oil
2019-06-14,62.01,37242.0,61.38,62.57,60.74,Brent Crude Oil
2019-06-13,61.31,69718.0,59.82,62.64,59.76,Brent Crude Oil
2019-06-12,59.97,44274.0,62.11,62.11,59.57,Brent Crude Oil
2019-06-11,62.29,39556.0,62.36,62.87,62.01,Brent Crude Oil
2019-06-10,62.29,32712.0,63.69,64.13,62.05,Brent Crude Oil
2019-06-07,63.29,42324.0,62.22,63.58,61.78,Brent Crude Oil
2019-06-06,61.67,47126.0,60.58,62.42,60.14,Brent Crude Oil
2019-06-05,60.63,64379.0,61.48,62.26,59.45,Brent Crude Oil
2019-06-04,61.97,56144.0,60.84,62.1,60.22,Brent Crude Oil
2019-06-03,61.28,58486.0,61.6,62.83,60.46,Brent Crude Oil
2019-05-31,61.99,1068.0,66.71,66.73,64.42,Brent Crude Oil
2019-05-30,66.87,11979.0,69.73,69.95,66.3,Brent Crude Oil
2019-05-29,69.45,27487.0,70.05,70.09,68.07,Brent Crude Oil
2019-05-28,70.11,55439.0,69.1,70.58,68.55,Brent Crude Oil
2019-05-24,68.69,11708.0,69.1,70.22,68.55,Brent Crude Oil
2019-05-23,67.76,76795.0,70.88,70.93,67.0,Brent Crude Oil
2019-05-22,70.99,53317.0,72.0,72.03,70.42,Brent Crude Oil
2019-05-21,72.18,52232.0,72.14,72.52,71.61,Brent Crude Oil
2019-05-20,71.97,45718.0,72.35,73.39,71.59,Brent Crude Oil
2019-05-17,72.21,41701.0,72.79,73.23,71.78,Brent Crude Oil
2019-05-16,72.62,55629.0,71.95,73.35,71.82,Brent Crude Oil
2019-05-15,71.77,47306.0,70.98,72.25,70.42,Brent Crude Oil
2019-05-14,71.24,56338.0,69.99,71.64,69.93,Brent Crude Oil
2019-05-13,70.23,58033.0,70.9,72.57,69.73,Brent Crude Oil
2019-05-10,70.62,49640.0,70.3,71.23,70.17,Brent Crude Oil
2019-05-09,70.39,44560.0,70.23,70.64,69.4,Brent Crude Oil
2019-05-08,70.37,43071.0,69.82,70.8,69.32,Brent Crude Oil
2019-05-07,69.88,47007.0,71.16,71.31,69.39,Brent Crude Oil
2019-05-06,71.24,34397.0,70.6,71.79,68.76,Brent Crude Oil
2019-05-03,70.85,35333.0,70.32,71.54,69.96,Brent Crude Oil
2019-05-02,70.75,49460.0,72.15,72.22,69.68,Brent Crude Oil
2019-05-01,72.18,31167.0,71.52,72.36,71.29,Brent Crude Oil
2019-04-30,72.8,941.0,72.1,73.2,71.73,Brent Crude Oil
2019-04-29,72.04,13425.0,71.7,72.5,71.11,Brent Crude Oil
2019-04-26,72.15,30199.0,74.3,74.41,71.29,Brent Crude Oil
2019-04-25,74.35,54260.0,74.53,75.59,74.0,Brent Crude Oil
2019-04-24,74.57,41370.0,74.32,74.72,74.0,Brent Crude Oil
2019-04-23,74.51,47084.0,74.2,74.73,73.99,Brent Crude Oil
2019-04-22,74.04,44646.0,72.05,74.51,71.9,Brent Crude Oil
2019-04-18,71.97,35040.0,71.55,72.03,71.21,Brent Crude Oil
2019-04-17,71.62,38175.0,71.84,72.26,71.46,Brent Crude Oil
2019-04-16,71.72,39912.0,71.27,71.94,70.75,Brent Crude Oil
2019-04-15,71.18,27790.0,71.62,71.65,70.78,Brent Crude Oil
2019-04-12,71.55,29483.0,70.92,71.86,70.9,Brent Crude Oil
2019-04-11,70.83,38046.0,71.66,71.68,70.58,Brent Crude Oil
2019-04-10,71.73,42970.0,70.83,71.79,70.58,Brent Crude Oil
2019-04-09,70.61,35933.0,71.08,71.34,70.3,Brent Crude Oil
2019-04-08,71.1,38349.0,70.5,71.19,70.44,Brent Crude Oil
2019-04-05,70.34,34793.0,69.26,70.47,68.93,Brent Crude Oil
2019-04-04,69.4,36605.0,69.49,70.01,68.88,Brent Crude Oil
2019-04-03,69.31,44784.0,69.79,69.96,68.8,Brent Crude Oil
2019-04-02,69.37,43771.0,69.21,69.52,68.69,Brent Crude Oil
2019-04-01,69.01,41006.0,67.54,69.19,67.54,Brent Crude Oil
2019-03-29,67.58,1132.0,68.0,68.88,67.82,Brent Crude Oil
2019-03-28,67.82,7537.0,67.87,68.0,66.55,Brent Crude Oil
2019-03-27,67.83,25680.0,67.87,68.35,67.2,Brent Crude Oil
2019-03-26,67.97,32787.0,67.25,68.22,67.25,Brent Crude Oil
2019-03-25,67.21,34630.0,66.93,67.64,66.37,Brent Crude Oil
2019-03-22,67.03,43653.0,67.71,67.97,66.21,Brent Crude Oil
2019-03-21,67.86,32863.0,68.32,68.7,67.61,Brent Crude Oil
2019-03-20,68.5,34393.0,67.52,68.57,67.19,Brent Crude Oil
2019-03-19,67.61,28535.0,67.45,68.22,67.14,Brent Crude Oil
2019-03-18,67.54,30260.0,67.05,67.69,66.7,Brent Crude Oil
2019-03-15,67.16,33644.0,67.13,67.71,66.14,Brent Crude Oil
2019-03-14,67.23,32204.0,67.59,68.13,67.03,Brent Crude Oil
2019-03-13,67.55,36095.0,66.88,67.75,66.71,Brent Crude Oil
2019-03-12,66.67,36752.0,66.68,67.39,66.35,Brent Crude Oil
2019-03-11,66.58,36531.0,65.73,66.78,65.65,Brent Crude Oil
2019-03-08,65.74,46179.0,66.07,66.08,64.01,Brent Crude Oil
2019-03-07,66.3,35143.0,65.93,66.99,65.76,Brent Crude Oil
2019-03-06,65.99,39794.0,65.63,66.17,65.23,Brent Crude Oil
2019-03-05,65.86,26780.0,65.72,66.22,65.04,Brent Crude Oil
2019-03-04,65.67,28309.0,65.01,66.34,65.01,Brent Crude Oil
2019-03-01,65.07,36193.0,66.41,67.14,64.59,Brent Crude Oil
2019-02-28,66.03,1028.0,66.32,66.36,65.75,Brent Crude Oil
2019-02-27,66.39,9317.0,65.54,66.7,65.3,Brent Crude Oil
2019-02-26,65.21,18151.0,64.72,65.72,64.34,Brent Crude Oil
2019-02-25,64.76,30588.0,66.8,67.47,64.56,Brent Crude Oil
2019-02-22,67.12,22271.0,66.89,67.73,66.83,Brent Crude Oil
2019-02-21,67.07,25669.0,67.15,67.32,66.7,Brent Crude Oil
2019-02-20,67.08,26074.0,66.36,67.37,65.63,Brent Crude Oil
2019-02-19,66.45,43338.0,66.31,66.83,65.58,Brent Crude Oil
2019-02-15,66.25,16639.0,66.31,66.83,65.9,Brent Crude Oil
2019-02-14,64.57,37682.0,63.63,64.81,63.28,Brent Crude Oil
2019-02-13,63.61,33178.0,62.65,63.96,62.65,Brent Crude Oil
2019-02-12,62.42,34125.0,61.6,63.32,61.54,Brent Crude Oil
2019-02-11,61.51,33796.0,62.0,62.34,60.9,Brent Crude Oil
2019-02-08,62.1,33102.0,61.6,62.35,61.05,Brent Crude Oil
2019-02-07,61.63,32870.0,62.66,62.9,60.61,Brent Crude Oil
2019-02-06,62.69,26011.0,62.04,62.8,61.05,Brent Crude Oil
2019-02-05,61.98,26412.0,62.78,63.02,61.72,Brent Crude Oil
2019-02-04,62.51,33369.0,62.7,63.63,61.28,Brent Crude Oil
2019-02-01,62.75,29137.0,61.29,62.99,60.46,Brent Crude Oil
2019-01-31,61.89,995.0,61.69,62.32,61.64,Brent Crude Oil
2019-01-30,61.65,9559.0,61.25,62.64,61.07,Brent Crude Oil
2019-01-29,61.32,17205.0,59.98,61.79,59.76,Brent Crude Oil
2019-01-28,59.93,27077.0,61.33,61.67,59.48,Brent Crude Oil
2019-01-25,61.64,27337.0,61.14,61.91,60.71,Brent Crude Oil
2019-01-24,61.09,32643.0,61.02,61.5,60.41,Brent Crude Oil
2019-01-23,61.14,32840.0,61.57,62.3,60.22,Brent Crude Oil
2019-01-22,61.5,47671.0,62.85,63.12,60.58,Brent Crude Oil
2019-01-18,62.7,15945.0,62.74,63.12,62.23,Brent Crude Oil
2019-01-17,61.18,29454.0,61.18,61.54,60.04,Brent Crude Oil
2019-01-16,61.32,30757.0,60.64,61.43,60.04,Brent Crude Oil
2019-01-15,60.64,26506.0,59.26,60.85,59.11,Brent Crude Oil
2019-01-14,58.99,28028.0,60.54,61.02,58.91,Brent Crude Oil
2019-01-11,60.48,30718.0,61.25,62.47,60.08,Brent Crude Oil
2019-01-10,61.68,27689.0,61.33,61.9,60.45,Brent Crude Oil
2019-01-09,61.44,34525.0,58.65,61.68,58.62,Brent Crude Oil
2019-01-08,58.72,30740.0,57.63,58.86,57.11,Brent Crude Oil
2019-01-07,57.33,38690.0,57.37,58.92,57.28,Brent Crude Oil
2019-01-04,57.06,39656.0,55.58,58.3,55.36,Brent Crude Oil
2019-01-03,55.95,34764.0,54.77,56.29,53.93,Brent Crude Oil
2019-01-02,54.91,39714.0,54.25,56.56,52.5,Brent Crude Oil
2018-12-31,53.8,19737.0,53.06,54.79,52.66,Brent Crude Oil
2018-12-28,53.21,881.0,53.03,53.51,51.63,Brent Crude Oil
2018-12-27,52.16,5666.0,54.92,54.92,51.99,Brent Crude Oil
2018-12-26,54.47,13296.0,51.13,55.28,49.96,Brent Crude Oil
2018-12-24,50.47,18037.0,53.58,54.64,50.38,Brent Crude Oil
2018-12-21,53.82,38650.0,54.82,55.3,52.81,Brent Crude Oil
2018-12-20,54.35,36130.0,56.55,56.74,54.28,Brent Crude Oil
2018-12-19,57.24,44696.0,56.21,58.1,56.03,Brent Crude Oil
2018-12-18,56.26,39794.0,58.81,59.22,55.67,Brent Crude Oil
2018-12-17,59.61,30160.0,60.37,61.19,58.63,Brent Crude Oil
2018-12-14,60.28,23554.0,61.66,61.75,59.92,Brent Crude Oil
2018-12-13,61.45,28237.0,60.31,62.02,59.34,Brent Crude Oil
2018-12-12,60.15,30544.0,60.51,61.42,59.99,Brent Crude Oil
2018-12-11,60.2,28928.0,59.89,61.09,59.62,Brent Crude Oil
2018-12-10,59.97,32521.0,61.45,62.31,59.56,Brent Crude Oil
2018-12-07,61.67,55699.0,60.31,63.71,59.1,Brent Crude Oil
2018-12-06,60.06,56701.0,61.7,61.96,58.39,Brent Crude Oil
2018-12-05,61.56,29898.0,61.36,63.27,60.81,Brent Crude Oil
2018-12-04,62.08,34513.0,61.86,63.56,61.24,Brent Crude Oil
2018-12-03,61.69,32451.0,59.89,62.59,59.5,Brent Crude Oil
2018-11-30,59.46,983.0,59.23,59.89,58.25,Brent Crude Oil
2018-11-29,59.51,7024.0,58.77,60.37,57.52,Brent Crude Oil
2018-11-28,58.76,17827.0,60.83,61.26,58.56,Brent Crude Oil
2018-11-27,60.21,44435.0,60.41,61.4,58.95,Brent Crude Oil
2018-11-26,60.48,31893.0,59.15,61.09,58.6,Brent Crude Oil
2018-11-23,58.8,55017.0,62.62,63.79,58.43,Brent Crude Oil
2018-11-21,63.48,17644.0,63.51,63.79,62.28,Brent Crude Oil
2018-11-20,62.53,42577.0,66.91,66.96,61.76,Brent Crude Oil
2018-11-19,66.79,28889.0,67.01,67.62,65.27,Brent Crude Oil
2018-11-16,66.76,36537.0,66.75,68.38,66.1,Brent Crude Oil
2018-11-15,66.62,34079.0,65.92,67.4,65.75,Brent Crude Oil
2018-11-14,66.12,46712.0,65.28,67.62,65.01,Brent Crude Oil
2018-11-13,65.47,55899.0,69.14,69.67,64.64,Brent Crude Oil
2018-11-12,70.12,38134.0,70.54,71.86,68.89,Brent Crude Oil
2018-11-09,70.18,31777.0,70.95,70.98,69.16,Brent Crude Oil
2018-11-08,70.65,38650.0,72.14,73.06,70.51,Brent Crude Oil
2018-11-07,72.07,35950.0,71.75,73.53,71.35,Brent Crude Oil
2018-11-06,72.13,30880.0,72.72,73.27,71.18,Brent Crude Oil
2018-11-05,73.17,26770.0,72.75,74.12,72.23,Brent Crude Oil
2018-11-02,72.83,35271.0,72.66,73.48,72.17,Brent Crude Oil
2018-11-01,72.89,32895.0,74.79,74.98,72.56,Brent Crude Oil
2018-10-31,75.47,2351.0,76.18,76.89,75.48,Brent Crude Oil
2018-10-30,75.91,15017.0,76.84,77.32,75.11,Brent Crude Oil
2018-10-29,77.34,13962.0,77.69,78.01,76.55,Brent Crude Oil
2018-10-26,77.62,29228.0,76.62,77.91,75.77,Brent Crude Oil
2018-10-25,76.89,29299.0,75.7,77.05,75.37,Brent Crude Oil
2018-10-24,76.17,54042.0,76.19,77.56,75.13,Brent Crude Oil
2018-10-23,76.44,58252.0,80.02,80.12,75.88,Brent Crude Oil
